post-api-order-cancelreplace,cancel_and_replace,True
get-api-openorders,get_open_orders,True
get-api-allorders,get_orders,True
post-api-order-oco,new_oco_order,True
delete-api-orderlist,cancel_oco_order,True
get-api-orderlist,get_oco_order,True
get-api-allorderlist,get_oco_orders,True
get-api-openorderlist,get_oco_open_orders,True
get-api-account,account,True
get-api-mytrades,my_trades,True
get-api-ratelimit-order,get_order_rate_limit,True
get-api-mypreventedmatches,query_prevented_matches,True
get-sapi-system-status,system_status,False
get-sapi-capital-config-getall,coin_info,True
get-sapi-accountsnapshot,account_snapshot,True
post-sapi-account-disablefastwithdrawswitch,disable_fast_withdraw,True
post-sapi-account-enablefastwithdrawswitch,enable_fast_withdraw,True
post-sapi-capital-withdraw-apply,withdraw,True
get-sapi-capital-deposit-hisrec,deposit_history,True
get-sapi-capital-withdraw-history,withdraw_history,True
get-sapi-capital-deposit-address,deposit_address,True
get-sapi-account-status,account_status,True
get-sapi-account-apitradingstatus,api_trading_status,True
get-sapi-asset-dribblet,dust_log,True
post-sapi-asset-transfer,user_universal_transfer,True
get-sapi-asset-transfer,user_universal_transfer_history,True
post-sapi-asset-dust,transfer_dust,True
get-sapi-asset-assetdividend,asset_dividend_record,True
get-sapi-asset-assetdetail,asset_detail,True
get-sapi-asset-tradefee,trade_fee,True
post-sapi-asset-get-funding-asset,funding_wallet,True
post-sapi-asset-getuserasset,user_asset,True
get-sapi-account-apirestrictions,api_key_permissions,True
post-sapi-asset-dust-btc,bnb_convertible_assets,True
get-sapi-capital-contract-convertible-coins,convertible_coins,True
post-sapi-capital-contract-convertible-coins,toggle_auto_convertion,True
get-sapi-asset-ledger-transfer-cloud-mining-querybypage,cloud_mining_trans_history,True
post-sapi-asset-convert-transfer,convert_transfer,True
get-sapi-asset-convert-transfer-querybypage,convert_history,True
post-sapi-capital-deposit-credit-apply,one_click_arrival_deposit_apply,True
get-sapi-asset-wallet-balance,balance,True
